mu_target,t_ac_target,cv_target,sigma_sum,success,error_message,rho,d,sigma_b,sigma_u,mu_observed,cv_observed,t_ac_observed,variance_observed,mean_rel_error_pct,cv_rel_error_pct,t_ac_rel_error_pct,trajectory_filename
1000,43.38743269909173,1.0,1,True,,1046.172433001815,0.023598015508661842,0.02255652583097733,0.9774434741690228,1086.231129032258,0.9451082442147933,40.71697322581793,1053919.869321306,8.623112903225797,5.489175578520666,6.154914700287636,mRNA_trajectories_1000.000_1.000_43.387.csv
1000,96.17708989279345,1.0,1,True,,1020.0039004498766,0.010507203826851712,0.010301140831145321,0.9896988591688546,953.2892903225807,1.0489158403328394,93.37608756275661,999840.4804401415,4.671070967741935,4.8915840332839355,2.912338409447671,mRNA_trajectories_1000.000_1.000_96.177.csv
1000,56.67092608753592,1.0,1,True,,1034.912652008671,0.01796530865866482,0.017359251163656948,0.982640748836343,1018.2573225806451,0.9859339126010612,52.094703135545075,1007884.3318818638,1.8257322580645108,1.4066087398938776,8.075080588805356,mRNA_trajectories_1000.000_1.000_56.671.csv
1000,3.9872084972448647,1.0,1,True,,1705.0035351897122,0.3531783567732428,0.20714230175126608,0.792857698248734,1011.3872756410257,0.9999192124872872,3.9264406706199484,1022738.9522291163,1.1387275641025667,0.008078751271278772,1.5240694502659313,mRNA_trajectories_1000.000_1.000_3.987.csv
1000,24.18769394652918,1.0,1,True,,1085.2885055185493,0.04316583567711323,0.039773604398849374,0.9602263956011508,1046.8128387096774,0.9904809852306008,23.69608032232882,1075054.2143900061,4.681283870967741,0.9519014769399203,2.0324948103244145,mRNA_trajectories_1000.000_1.000_24.188.csv
1000,64.4548349129036,1.0,1,True,,1030.5061795002473,0.01576097023524124,0.015294396626408057,0.9847056033735919,1069.4373870967743,1.026355253676212,65.6523945716733,1204775.5492409146,6.943738709677428,2.6355253676211943,1.8579826639660582,mRNA_trajectories_1000.000_1.000_64.455.csv
1000,75.95568106742576,1.0,1,True,,1025.6711318626549,0.013342237049852297,0.013008299283633269,0.9869917007163667,1053.988935483871,1.0545969850843218,67.97050084387456,1235506.8409420927,5.398893548387105,5.459698508432176,10.512946643797141,mRNA_trajectories_1000.000_1.000_75.956.csv
1000,35.62444724980742,1.0,1,True,,1056.7566778711773,0.02889278532825283,0.02734100094494503,0.972658999055055,1026.3964838709678,0.9858172163924118,32.9084195648859,1023818.8188973141,2.6396483870967815,1.4182783607588179,7.6240556544669005,mRNA_trajectories_1000.000_1.000_35.624.csv
1000,26.015428205486387,1.0,1,True,,1078.9731959687583,0.04000660128502169,0.03707840142321763,0.9629215985767825,1069.6504807692309,1.0160257807451742,25.78735250656734,1181117.8616504099,6.965048076923084,1.6025780745174245,0.876694002949169,mRNA_trajectories_1000.000_1.000_26.015.csv
1000,85.16995486803353,1.0,1,True,,1022.7509747682694,0.01188142809818386,0.01161712713192564,0.9883828728680744,1034.3997096774194,1.0164548384551046,84.10920665381232,1105485.2566515286,3.4399709677419428,1.6454838455104648,1.2454488391649159,mRNA_trajectories_1000.000_1.000_85.170.csv
1000,74.91706255218014,1.0,1,True,,1026.045955486655,0.013529742614634717,0.013186293013764224,0.9868137069862357,1006.1200322580645,0.9796319782726898,70.98183048290382,971461.2880116119,0.6120032258064498,2.0368021727310226,5.252784793231066,mRNA_trajectories_1000.000_1.000_74.917.csv
1000,15.674898309633136,1.0,1,True,,1135.5427222073895,0.06830551386062499,0.060152306491688325,0.9398476935083117,1008.5839032258065,1.0198815974851747,15.424807618654683,1058092.3546376682,0.8583903225806466,1.9881597485174707,1.5954852531627464,mRNA_trajectories_1000.000_1.000_15.675.csv
1000,7.890609921887517,1.0,1,True,,1292.4823783326078,0.14681459646453612,0.11359117843752513,0.8864088215624748,997.0913548387097,0.998557494046402,7.603887028150692,991324.9852671967,0.29086451612903375,0.14425059535979612,3.633722824663952,mRNA_trajectories_1000.000_1.000_7.891.csv
1000,54.716956665273756,1.0,1,True,,1036.2194137639149,0.018619016390152603,0.017968218065440175,0.9820317819345599,1049.3752903225807,1.0325221194440481,52.860245474711704,1173979.1819313674,4.937529032258067,3.2522119444048148,3.393301279382774,mRNA_trajectories_1000.000_1.000_54.717.csv
1000,92.93256075493991,1.0,1,True,,1020.7452595288113,0.010878068798805098,0.01065698684099356,0.9893430131590064,1022.5723548387097,0.982451220241324,89.32362258581503,1009276.3289583258,2.2572354838709656,1.754877975867597,3.8833947324894376,mRNA_trajectories_1000.000_1.000_92.933.csv
1000,46.237216593232006,1.0,1,True,,1043.1992658118872,0.02211068825006863,0.021195076506175088,0.9788049234938249,1071.6223225806452,0.9828948008081744,44.78455105619953,1109424.0568436377,7.162232258064523,1.7105199191825626,3.1417668364689315,mRNA_trajectories_1000.000_1.000_46.237.csv
1000,48.393731008749455,1.0,1,True,,1041.187211191517,0.02110415767459583,0.02026932087500824,0.9797306791249919,1064.8919032258063,0.9886221592250317,47.833573451242124,1108336.7433796038,6.489190322580635,1.1377840774968284,1.1575002501998788,mRNA_trajectories_1000.000_1.000_48.394.csv
1000,88.83276035636663,1.0,1,True,,1021.7603891772748,0.011385887532403504,0.011143402751765962,0.9888565972482339,1004.812064516129,0.9424644333616113,82.9915884203064,896808.3049383184,0.4812064516128999,5.753556663838866,6.575470482542084,mRNA_trajectories_1000.000_1.000_88.833.csv
