mu_target,t_ac_target,cv_target,success,error_message,rho,d,sigma_b,sigma_u,mu_observed,cv_observed,t_ac_observed,variance_observed,mean_rel_error_pct,cv_rel_error_pct,t_ac_rel_error_pct,trajectory_filename
1000.0,54.56838955171406,0.5,True,,272.31836281956106,0.01866962595641399,0.0685580868036598,0.9314419131963403,997.148506693712,0.5028357881622203,52.677952694764265,251403.9207567155,0.28514933062880343,0.5671576324440597,3.464344233868666,mRNA_trajectories_1000.000_0.500_54.568.csv
1000.0,77.957744570449,0.5,True,,265.23022425303924,0.012994575062481398,0.048993568131526756,0.9510064318684733,1002.8452330793366,0.49769732848757336,75.26850527035381,249114.1794613644,0.28452330793365943,0.460534302485327,3.449611472103281,mRNA_trajectories_1000.000_0.500_77.958.csv
1000.0,98.9966048579663,0.5,True,,261.745487414046,0.010204553574096099,0.03898655015952147,0.9610134498404785,999.8947219198417,0.5002313733957019,93.79217635457533,250178.74193433888,0.010527808015831397,0.04627467914037897,5.257178779876277,mRNA_trajectories_1000.000_0.500_98.997.csv
1000.0,18.02804226987064,0.5,True,,322.46442202957826,0.058818592497660714,0.18240335515917952,0.8175966448408204,1001.0140586572438,0.49939503643768746,17.826853836627016,249901.46200942132,0.10140586572438223,0.12099271246250876,1.1159749363349263,mRNA_trajectories_1000.000_0.500_18.028.csv
1000.0,22.528242291882634,0.5,True,,307.07074268970644,0.04649378918311163,0.15141067747406137,0.8485893225259387,998.7664236983842,0.49948343957386876,22.095484572220965,248868.5716747865,0.12335763016158126,0.10331208522624813,1.9209564335056912,mRNA_trajectories_1000.000_0.500_22.528.csv
1000.0,110.66826527006924,0.5,True,,260.3889526829101,0.009118456911857545,0.03501860128052971,0.9649813987194704,999.2319522058824,0.49938610436426245,106.53348466006649,249003.54687096822,0.07680477941175923,0.12277912714750983,3.736193569052917,mRNA_trajectories_1000.000_0.500_110.668.csv
1000.0,73.47358415834606,0.5,True,,266.23457018034327,0.01379869510035491,0.05182908850269852,0.9481709114973014,1005.9266766256591,0.497920727462885,69.82795638123866,250872.5025349307,0.592667662565907,0.4158545074229969,4.961821066535348,mRNA_trajectories_1000.000_0.500_73.474.csv
1000.0,42.88068952970207,0.5,True,,278.82860720860197,0.02388199135996954,0.08565115179197715,0.9143488482080228,997.8481130906274,0.5028014134742916,42.39425475007186,251722.3981743635,0.21518869093725923,0.5602826948583273,1.1343912258996458,mRNA_trajectories_1000.000_0.500_42.881.csv
1000.0,34.50610427651554,0.5,True,,286.2892890999769,0.029855315532407407,0.1042837321167871,0.8957162678832129,999.7327186796699,0.4990254899265806,33.417526898296195,248893.33715559446,0.02672813203300848,0.19490201468388424,3.1547385630554112,mRNA_trajectories_1000.000_0.500_34.506.csv
1000.0,68.5927069792524,0.5,True,,267.47927391631686,0.014795255337323326,0.05531365148670228,0.9446863485132977,1005.2677006451613,0.49612841512290984,64.5754615699926,248743.4539836764,0.5267700645161313,0.7743169754180323,5.856665505962489,mRNA_trajectories_1000.000_0.500_68.593.csv
1000.0,119.45173740852624,0.5,True,,259.544400702709,0.008442274381672553,0.032527283805065095,0.9674727161949349,1010.5890682819384,0.49636444227513316,110.40055760965278,251623.10520010107,1.0589068281938352,0.7271115449733689,7.577269276476348,mRNA_trajectories_1000.000_0.500_119.452.csv
1000.0,27.8986705141142,0.5,True,,295.45955563510597,0.0371974024300288,0.12589676563369567,0.8741032343663042,997.3461431185945,0.49996281216390176,27.53151527909861,248637.84295836755,0.2653856881405545,0.007437567219648056,1.3160312955767697,mRNA_trajectories_1000.000_0.500_27.899.csv
1000.0,9.03929075691849,0.5,True,,405.6109712921529,0.12538908830436582,0.3091363330358506,0.6908636669641494,1000.0514364943513,0.4998634293880666,8.99321645640653,249889.15290033296,0.005143649435126463,0.027314122386679074,0.5097114558096821,mRNA_trajectories_1000.000_0.500_9.039.csv
1000.0,93.38925673160702,0.5,True,,262.51910020610813,0.01082393931633959,0.041231054456005424,0.9587689455439947,996.4727876745305,0.49673659665330905,87.28441519439039,245009.6564352235,0.3527212325469464,0.6526806693381904,6.536984821242808,mRNA_trajectories_1000.000_0.500_93.389.csv
1000.0,87.46768765617162,0.5,True,,263.4450075012772,0.011565258207587832,0.04390008494479351,0.9560999150552065,993.6773323970037,0.5025609106503874,84.79181964381488,249383.76527606754,0.6322667602996263,0.5121821300774876,3.059264608520765,mRNA_trajectories_1000.000_0.500_87.468.csv
1000.0,60.552984033711255,0.5,True,,269.9745024378822,0.01679303637940932,0.06220230513536437,0.9377976948646357,997.6472557172557,0.5031051594318907,58.8420964899991,251925.17373612794,0.2352744282744311,0.6210318863781428,2.8254388631940306,mRNA_trajectories_1000.000_0.500_60.553.csv
1000.0,55.70670222397894,0.5,True,,271.83303320803384,0.01828105140755311,0.06725102976562314,0.9327489702343769,1001.4254060334284,0.5008320005669695,53.75577356323693,251548.27929672695,0.14254060334284302,0.16640011339390526,3.502143517485462,mRNA_trajectories_1000.000_0.500_55.707.csv
1000.0,89.84333617147058,0.5,True,,263.058718862652,0.011255979874020801,0.04278884928310536,0.9572111507168947,994.8303475378788,0.5026033649179934,85.07130578508908,250005.0802208831,0.5169652462121235,0.5206729835986801,5.311501764887535,mRNA_trajectories_1000.000_0.500_89.843.csv
1000.0,98.23005448561162,0.5,True,,261.84597790904564,0.010285010335504899,0.03927885552275881,0.9607211444772412,1008.5941222879684,0.4983388923472487,91.50741515163635,252628.55092304607,0.859412228796839,0.3322215305502585,6.843770340125357,mRNA_trajectories_1000.000_0.500_98.230.csv
1000.0,6.669125440530479,0.5,True,,473.02699728528296,0.17936508990014643,0.3791857355489822,0.6208142644510177,1000.7498539898132,0.500098744232845,6.686195417670711,250473.96970609087,0.07498539898132321,0.019748846568989897,0.255955256689163,mRNA_trajectories_1000.000_0.500_6.669.csv
1000.0,30.92068103607744,0.5,True,,290.7619868854017,0.033436338579184745,0.1149955636819989,0.8850044363180011,1003.3547038134025,0.49891440099454215,30.41951588924753,250588.4569127131,0.3354703813402466,0.2171198010915698,1.620808889187021,mRNA_trajectories_1000.000_0.500_30.921.csv
1000.0,115.30664016958326,0.5,True,,259.92678751599436,0.008748428755800147,0.033657280341918665,0.9663427196580814,996.8961206246635,0.49683198401837875,107.27854267850708,245312.06272442255,0.31038793753365324,0.6336031963242506,6.962389572074196,mRNA_trajectories_1000.000_0.500_115.307.csv
1000.0,65.57925048749894,0.5,True,,268.3417226790685,0.015485766756660099,0.05770912775715007,0.9422908722428499,1002.126459447983,0.5013861693954593,62.86049966786839,252458.3607570526,0.2126459447983052,0.2772338790918649,4.145748540003233,mRNA_trajectories_1000.000_0.500_65.579.csv
1000.0,38.642646628431976,0.5,True,,282.1888502166238,0.026572338043734038,0.09416508846233874,0.9058349115376612,1001.0430846036585,0.5008861007427967,37.833554012066934,251410.5513845706,0.10430846036584852,0.17722014855934276,2.0937815780188793,mRNA_trajectories_1000.000_0.500_38.643.csv
1000.0,47.72088408470154,0.5,True,,275.7371519476741,0.021406847035767885,0.0776349754995301,0.9223650245004699,999.7156379786815,0.5000968524639183,46.33508544993924,249954.64596927134,0.028436202131854316,0.01937049278366576,2.903966808960603,mRNA_trajectories_1000.000_0.500_47.721.csv
1000.0,71.10413171350956,0.5,True,,266.81716715773433,0.014265145842861768,0.05346412299786033,0.9465358770021397,1005.3946655067421,0.5007100778644138,69.14142324642611,253422.87781721514,0.5394665506742058,0.1420155728827588,2.76032970206503,mRNA_trajectories_1000.000_0.500_71.104.csv
1000.0,105.8230253495276,0.5,True,,260.91541203450413,0.009539961596880857,0.036563426907181965,0.9634365730928182,1002.4217305327869,0.4992474366148045,101.41238600852945,250456.68774889037,0.24217305327869101,0.1505126770391052,4.167939185664035,mRNA_trajectories_1000.000_0.500_105.823.csv
1000.0,24.902739245444536,0.5,True,,301.29178950904856,0.04186692514735678,0.13895806857391782,0.8610419314260822,1000.3985427226647,0.5003426688659316,24.46732447730899,250542.37064269895,0.03985427226647289,0.06853377318631892,1.7484613393090815,mRNA_trajectories_1000.000_0.500_24.903.csv
1000.0,15.013872906565666,0.5,True,,338.3399536594297,0.07152918627656499,0.21141217731727213,0.7885878226827279,998.4862460678085,0.5007647480247537,14.979560901473189,250006.71346339828,0.15137539321915483,0.15294960495073617,0.228535337324406,mRNA_trajectories_1000.000_0.500_15.014.csv
1000.0,103.13375040888786,0.5,True,,261.2291734122777,0.009791171667155882,0.037481157021092885,0.9625188429789071,996.1438938858009,0.5021532498644168,97.37322362119374,250216.94069020398,0.3856106114199065,0.4306499728833568,5.585491427254145,mRNA_trajectories_1000.000_0.500_103.134.csv
