mu_target,t_ac_target,cv_target,success,error_message,rho,d,sigma_b,sigma_u,mu_observed,cv_observed,t_ac_observed,variance_observed,mean_rel_error_pct,cv_rel_error_pct,t_ac_rel_error_pct,trajectory_filename
4310.863714152947,97.73746816907078,1.7215519584715366,True,,12951.91741314898,0.010337804120767567,0.0034407928375913516,0.9965592071624086,4317.8565912444665,1.7268375249682724,98.90981697617279,55595467.05650822,0.16221522078188577,0.30702335010721765,1.1994875957642246,mRNA_trajectories_4310.864_1.722_97.737.csv
8698.265540089458,62.35448905732483,1.1562416306696832,True,,11958.995981515951,0.0163008923214477,0.011856303837839722,0.9881436961621602,8649.172265186426,1.156430729109792,62.00718817483117,100043376.47929206,0.5644030373269988,0.016354578065071228,0.5569781546511734,mRNA_trajectories_8698.266_1.156_62.354.csv
5779.576590130106,88.54406008031219,1.2652416666969657,True,,9422.861451073086,0.011423556506770962,0.007006716601467497,0.9929932833985324,5802.9464922352945,1.2582830417307,87.11789319137695,53315540.84302678,0.40435318644445545,0.5499838607458923,1.6106861235430865,mRNA_trajectories_5779.577_1.265_88.544.csv
1369.528418879956,8.660342977382243,0.858065799344331,True,,1320.5293797911193,0.13175976187322558,0.13664878730587685,0.8633512126941232,1367.9224694017093,0.8594282291509221,8.648051805373596,1382108.6843052462,0.1172629538830639,0.15877917609956438,0.141924771810388,mRNA_trajectories_1369.528_0.858_8.660.csv
434.89962587784976,45.960254040546715,1.572467294987291,True,,1107.9324377581174,0.022246994142479243,0.008732670964168682,0.9912673290358314,431.5125656605253,1.5628766281932456,45.15603577938365,454816.5788338722,0.7788142402945603,0.609912004187218,1.7498124802651733,mRNA_trajectories_434.900_1.572_45.960.csv
7339.138431855477,110.54244976025075,0.5501028262078762,True,,2307.186378459289,0.00912922631229775,0.029039984072042287,0.9709600159279577,7304.7113905511815,0.5489690872488953,103.99430927447222,16080587.17608359,0.46908832179626975,0.20609582517442318,5.923643360519351,mRNA_trajectories_7339.138_0.550_110.542.csv
9638.453716988675,25.058197188191116,1.847182743716985,True,,34655.360797057685,0.04160282257723904,0.01157070279126497,0.988429297208735,9592.251108333334,1.8542929523528244,24.766138211049302,316371806.2249065,0.4793570629893159,0.3849217766907003,1.1655227028042099,mRNA_trajectories_9638.454_1.847_25.058.csv
2745.742525779642,75.74269768316299,1.0298735117539763,True,,2986.9354592890454,0.01338038043006135,0.012299924139195773,0.9877000758608042,2757.8424553928094,1.0251999031578802,73.37339253210993,7993850.447541881,0.44067968862927087,0.4538041364066637,3.128097128206371,mRNA_trajectories_2745.743_1.030_75.743.csv
3192.1640307893977,26.97642186190933,1.386412917636335,True,,6494.114463385835,0.03852553146475581,0.01893711860211357,0.9810628813978864,3177.8077088653777,1.3844175742231544,26.578683038469308,19354833.333721675,0.44973634767978343,0.1439212941395804,1.4743942894874023,mRNA_trajectories_3192.164_1.386_26.976.csv
8800.225618925877,63.04726718459278,0.7388197486288846,True,,5021.905855747383,0.016118807661950275,0.02824607792495602,0.971753922075044,8784.638387815126,0.7403741867637222,60.84320044107724,42300968.893595,0.17712308508577793,0.21039477324779735,3.495895765096964,mRNA_trajectories_8800.226_0.739_63.047.csv
6722.436222179793,37.06826745066792,1.6580613441765308,True,,19179.120927449712,0.027736026073258733,0.009721700334416255,0.9902782996655838,6842.036522727272,1.6559160707702527,36.381130728200276,128365234.42630789,1.7791213868697489,0.1293844412821509,1.8537060664680745,mRNA_trajectories_6722.436_1.658_37.068.csv
1130.9395296098664,115.84297576453537,1.2156149647198617,True,,1694.6036143528952,0.008707828384990965,0.005811404657841304,0.9941885953421586,1136.4960847732182,1.2171661581115119,113.99894613661502,1913531.5422697675,0.4913220395849585,0.1276056511864001,1.591835513331908,mRNA_trajectories_1130.940_1.216_115.843.csv
2071.0514015685767,79.4381023524329,1.907471336890012,True,,7656.879518036989,0.012749929637640245,0.003448631989537334,0.9965513680104627,2110.0410649819496,1.89907154570776,81.53148601800872,16057002.253660241,1.8826024010723659,0.44036264240526973,2.635238762739278,mRNA_trajectories_2071.051_1.907_79.438.csv
5157.391301497817,14.168040421791375,0.9669323032721877,True,,5581.018621571205,0.07617241589075979,0.07039054727584491,0.9296094527241551,5163.071556988498,0.9658092091965885,14.030653043762369,24865601.691021465,0.11013815238396056,0.1161502280768293,0.9696992240203876,mRNA_trajectories_5157.391_0.967_14.168.csv
7865.520520983264,99.4417217047885,1.4541365033946931,True,,16879.598218289346,0.010158816046662869,0.004733784243593136,0.995266215756407,7880.519802579365,1.4563033852708351,98.9037793956977,131708391.97729541,0.19069661767567678,0.14901502514264642,0.5409623846696785,mRNA_trajectories_7865.521_1.454_99.442.csv
4751.802140206099,49.866229998879135,0.6718234829604626,True,,2284.8492562750926,0.020468180841159363,0.042567685925025626,0.9574323140749744,4758.483632563694,0.6715324181245322,48.38974823272888,10211066.996833226,0.14060964999072856,0.043324599885631254,2.9608850843214842,mRNA_trajectories_4751.802_0.672_49.866.csv
4552.95568371471,67.13674994651228,1.5042448490858078,True,,10525.835557490624,0.015121910812914708,0.006540990442824357,0.9934590095571756,4548.64729328773,1.512274642650444,66.71390340732908,47317943.92010633,0.09462842878948145,0.5338089453665957,0.6298287294515723,mRNA_trajectories_4552.956_1.504_67.137.csv
7673.766307924874,31.75374513026327,0.6223582192324102,True,,3317.5996210913336,0.03253359984222664,0.07525176961006041,0.9247482303899396,7646.108558484961,0.6201342254868345,30.748044651440104,22482899.616146725,0.3604194906398266,0.3573494615880015,3.1671869717965038,mRNA_trajectories_7673.766_0.622_31.754.csv
5359.213091931306,119.03577750083059,1.9620886547490954,True,,20851.051004602876,0.008472309875621394,0.0021775839498117343,0.9978224160501883,5202.005252197802,1.979663239238544,126.14995931366767,106053305.6763971,2.9334127424451855,0.8957079715491231,5.9765071999361155,mRNA_trajectories_5359.213_1.962_119.036.csv
2259.8306159274653,39.15203126613051,0.9102114853449166,True,,1979.5510820448474,0.026219727453768275,0.02993211106231865,0.9700678889376814,2260.305470790378,0.9098360081332841,38.475444141216904,4229222.3025341015,0.02101285200607039,0.041251645104232335,1.7281022287569077,mRNA_trajectories_2259.831_0.910_39.152.csv
695.3194014634937,18.94887149799615,1.6958278655074537,True,,2148.9501876639015,0.05580236635151526,0.01805554553777802,0.9819444544622219,688.8139893654733,1.6852067375706805,18.56229132318278,1347442.6542805822,0.9356005433370583,0.6263093178737771,2.040122414964143,mRNA_trajectories_695.319_1.696_18.949.csv
6298.790661685169,83.53109634947032,1.1771995946764946,True,,8909.942860711606,0.012117525051277986,0.008566357251546954,0.9914336427484531,6170.728511264368,1.1764134434826217,81.36855844139332,52697842.67377708,2.033122821493159,0.06678146997569874,2.5889016217739513,mRNA_trajectories_6298.791_1.177_83.531.csv
9233.938719546422,51.953505049459636,1.431389216799289,True,,19470.800477430123,0.019629546190129164,0.009309223153011437,0.9906907768469886,9183.017420714572,1.4369166004794893,51.39562390539638,174114099.35320875,0.5514580546658829,0.38615518513965397,1.0738084822807574,mRNA_trajectories_9233.939_1.431_51.954.csv
3617.716879554093,102.63803124893457,0.6959411827847362,True,,1804.009771344037,0.009839260930898309,0.01973141216720139,0.9802685878327987,3621.620859375,0.6945685160293327,98.80866163937014,6327558.259496842,0.10791280663698836,0.1972389031370297,3.7309460859365173,mRNA_trajectories_3617.717_0.696_102.638.csv
2947.3163670618087,57.46132587548345,1.8848655773326755,True,,10707.65897370582,0.017714020416669453,0.004875839100658987,0.995124160899341,2935.8786605090313,1.8953979761812398,57.52770515313661,30965423.903796855,0.38807189756082056,0.5587877976671985,0.11551991994928296,mRNA_trajectories_2947.316_1.885_57.461.csv
9827.44270009175,93.53219690266997,0.9913744595833123,True,,9868.228249752085,0.01080767280669361,0.010763004517228262,0.9892369954827718,9823.057315180722,1.001865010457161,90.95477583215002,96852709.51884748,0.044623866501774835,1.058182483161606,2.755651161708543,mRNA_trajectories_9827.443_0.991_93.532.csv
7140.6924598980695,6.460735821165144,1.6175430119037628,True,,23500.66358631865,0.18659512035125891,0.056697053002439456,0.9433029469975606,7110.870645741432,1.619480159230652,6.456413815666947,132616273.54260889,0.4176319639042867,0.11975862852693421,0.06689649008769052,mRNA_trajectories_7140.692_1.618_6.461.csv
242.78303419426084,85.23547326680273,0.5073236837051809,True,,65.09855172647423,0.01187007081292918,0.04426906177840042,0.9557309382215995,241.26662604263205,0.5108733569380328,81.55014337568136,15192.211916577486,0.6245939534701751,0.6996860873766626,4.323704380200493,mRNA_trajectories_242.783_0.507_85.235.csv
1803.031750756316,106.34068972896785,1.3154394221492112,True,,3165.6578698005837,0.009493409520207484,0.005407065290016522,0.9945929347099834,1774.7028921417566,1.3182257270526674,105.29273702120003,5473068.460855322,1.5711791321853439,0.21181552388812044,0.9854672848546997,mRNA_trajectories_1803.032_1.315_106.341.csv
6205.377388046123,41.07059866655618,0.808689939789474,True,,4313.380810772055,0.024963708053865927,0.035913645531222456,0.9640863544687776,6199.507922307693,0.807660556679118,40.29321847650275,25071030.578559533,0.09458676517784594,0.12729020848510017,1.8927900135199378,mRNA_trajectories_6205.377_0.809_41.071.csv
8263.007790568285,72.43761867750436,1.7760755806230009,True,,26544.76652375568,0.013999604132598499,0.0043578773958704445,0.9956421226041295,8078.101340332459,1.7803094087162745,71.43846165644725,206828112.3548387,2.2377620222854606,0.23838107676636966,1.3793344387885096,mRNA_trajectories_8263.008_1.776_72.438.csv
3886.8176691243425,22.86210126709193,1.0994271114468575,True,,5090.21426893715,0.04579028158115224,0.03496482979310099,0.965035170206899,3916.6578087706685,1.0992484512417378,22.700015605195862,18536297.20560754,0.76772676741095,0.016250300111717044,0.7089709734134397,mRNA_trajectories_3886.818_1.099_22.862.csv
4046.7431489527225,35.37822282873094,1.29531707521528,True,,7104.134507564503,0.02910061814961763,0.01657664659950629,0.9834233534004938,4010.7115039518253,1.2948512220164496,34.72135357793182,26970102.027060576,0.8903862606210147,0.03596441425378326,1.8567050526508355,mRNA_trajectories_4046.743_1.295_35.378.csv
8415.570486186072,113.83005002513528,0.8295476366765797,True,,5916.077429603357,0.008863223771631802,0.01260786142043584,0.9873921385795641,8317.45032051282,0.823125672171126,104.92011758613664,46871917.97485458,1.1659359972602388,0.7741525888955673,7.827399212274087,mRNA_trajectories_8415.570_0.830_113.830.csv
